Local time,Open,High,Low,Close,Volume
03.12.1991 19:00:00.000 GMT-0500,101.510,102.340,101.220,101.310,328653.3438
04.12.1991 19:00:00.000 GMT-0500,101.330,101.360,100.030,100.100,517224.9375
05.12.1991 19:00:00.000 GMT-0500,100.140,100.470,99.480,100.030,544163.75
06.12.1991 19:00:00.000 GMT-0500,100.030,100.030,100.030,100.030,0
07.12.1991 19:00:00.000 GMT-0500,100.030,100.030,100.030,100.030,0
08.12.1991 19:00:00.000 GMT-0500,99.480,99.650,98.930,99.150,393306.4688
09.12.1991 19:00:00.000 GMT-0500,99.000,99.760,99.000,99.470,350204.375
10.12.1991 19:00:00.000 GMT-0500,99.390,100.510,99.390,100.010,420245.25
11.12.1991 19:00:00.000 GMT-0500,99.930,100.240,99.400,99.610,242449.1875
12.12.1991 19:00:00.000 GMT-0500,99.640,100.150,98.870,99.380,554939.25
13.12.1991 19:00:00.000 GMT-0500,99.380,99.380,99.380,99.380,0
14.12.1991 19:00:00.000 GMT-0500,99.380,99.380,99.380,99.380,0
15.12.1991 19:00:00.000 GMT-0500,99.480,99.720,99.180,99.290,215510.3906
16.12.1991 19:00:00.000 GMT-0500,99.220,99.730,99.160,99.230,452571.8125
17.12.1991 19:00:00.000 GMT-0500,99.200,99.490,99.000,99.370,463347.3438
18.12.1991 19:00:00.000 GMT-0500,99.430,99.740,99.430,99.560,587265.8125
19.12.1991 19:00:00.000 GMT-0500,98.940,99.530,97.700,98.110,398694.2188
20.12.1991 19:00:00.000 GMT-0500,98.110,98.110,98.110,98.110,0
21.12.1991 19:00:00.000 GMT-0500,98.110,98.110,98.110,98.110,0
22.12.1991 19:00:00.000 GMT-0500,97.360,97.550,95.930,96.820,538776
23.12.1991 19:00:00.000 GMT-0500,96.860,97.050,96.520,97.010,431020.7813
24.12.1991 19:00:00.000 GMT-0500,97.010,97.010,97.010,97.010,0
